"","I","ID","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","Start","Stop","C","Event","Xi"
"1727",1407,157,0,0.0986168445087969,0,0.91825916711241,1,2,0.294582340866327,1.8389817008283,1,0.426823961548507,0,1,1,2,0.436688822228462,1,0.139196220319718,2,0,10.6463079967536,36.206,45.439,0,1,0.943464610872673
"1728",1408,158,1,0.21716189570725,1,0.940600337460637,2,0,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,0,1,0.0744241033680737,0,0.61297718458809,0,0,0.488142396090552,0,0.175,0,0,1.09720453748125
"1729",1409,158,1,0.21716189570725,1,0.622344557195902,5,0,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,0,1,0.523257314926013,0,0.782208597986028,0,1,0.582205518663626,0.175,0.868,0,0,1.27883329422359
"1730",1410,158,1,0.21716189570725,1,0.414984378265217,5,1,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,0,4,0.897564694518223,0,0.986274307360873,0,0,0.953509463289321,0.868,1.502,0,0,1.21898893722937
"1731",1411,158,1,0.21716189570725,1,0.840686015319079,4,1,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,2,0.722511000465602,0,0.152113283751532,1,0,1.29334405735822,1.502,3.915,0,0,1.15461246415807
"1732",1412,158,1,0.21716189570725,1,0.0431022797711194,3,1,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,3,0.218765238532797,0,0.937225521774963,1,1,2.58722602073311,3.915,4.917,0,0,1.1070962494572
"1733",1413,158,1,0.21716189570725,1,0.629577592480928,3,1,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,2,0.89057294675149,0,0.0165158282034099,1,1,3.12416830403872,4.917,5.752,0,0,1.10062240557011
"1734",1414,158,1,0.21716189570725,0,0.0383856582920998,4,1,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,4,0.168487028917298,1,0.682620749576017,1,0,3.57219689306383,5.752,13.11,0,0,1.17561070601638
"1735",1415,158,1,0.21716189570725,0,0.375619760714471,2,1,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,1,0.119555347599089,1,0.641062628244981,1,0,7.51673408031025,13.11,14.721,0,0,1.06015531539711
"1736",1416,158,1,0.21716189570725,1,0.835499656619504,1,1,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,5,0.401349971769378,1,0.102465755539015,1,0,8.38083379309735,14.721,18.729,0,0,0.993835700128334
"1737",1417,158,1,0.21716189570725,0,0.911525739124045,5,2,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,3,0.830481599317864,1,0.811903416877612,1,1,10.529591358863,18.729,23.635,0,0,1.16539066033419
"1738",1418,158,1,0.21716189570725,0,0.174652165500447,1,2,0.397152794757858,1.06756972661242,4,0.294201818760484,1,0,1,3,0.884887450607494,1,0.57754108030349,2,1,13.1596518105613,23.635,36.028,1,0,0.961197954974097
"1739",1419,159,1,0.728521771496162,0,0.372979355975986,2,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,0,5,0.74931953730993,0,0.286886977497488,0,1,0.902599911205471,0,0.144,0,0,1.01364771546166
"1740",1420,159,1,0.728521771496162,0,0.958625695900992,3,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,0,5,0.105106577510014,0,0.369749398436397,0,1,1.00352706285034,0.144,1.053,0,0,1.05939602792239
"1741",1421,159,1,0.728521771496162,0,0.0913736277725548,2,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,4,0.1127590960823,0,0.977816595928743,0,0,1.63970447972436,1.053,2.178,0,0,1.01650622847134
"1742",1422,159,1,0.728521771496162,1,0.775199244963005,4,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,2,0.00189048075117171,0,0.403639775933698,0,1,2.42679750835218,2.178,4.454,0,0,1.10465517259144
"1743",1423,159,1,0.728521771496162,1,0.239486767910421,3,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,1,0.425637364387512,0,0.218088126275688,0,1,4.0194190433484,4.454,9.46,0,0,1.0564247713862
"1744",1424,159,1,0.728521771496162,0,0.427916338434443,5,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,5,0.563876794185489,1,0.439280960476026,0,1,7.52201847845725,9.46,10.206,0,0,1.17704381587931
"1745",1425,159,1,0.728521771496162,0,0.0464080611709505,4,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,1,0.174447851255536,1,0.436590987257659,1,1,8.04383513425979,10.206,11.218,0,0,1.12391838441336
"1746",1426,159,1,0.728521771496162,0,0.00939263892360032,4,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,2,0.292626849608496,1,0.132439244538546,1,0,8.75238182159582,11.218,12.738,0,0,1.12433448455493
"1747",1427,159,1,0.728521771496162,1,0.0799392617773265,5,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,3,0.888035538373515,1,0.576999877812341,2,1,9.81567715989687,12.738,19.027,0,0,1.16939418615262
"1748",1428,159,1,0.728521771496162,1,0.0915422951802611,2,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,4,0.0687827889341861,1,0.0403343131765723,2,0,14.2159587985276,19.027,25.498,0,0,1.00639012504948
"1749",1429,159,1,0.728521771496162,0,0.237029203679413,3,2,0.068672490073368,1.01994557143189,4,0.637517740018666,0,2,1,2,0.0886229574680328,1,0.66067945654504,2,1,18.7438819298044,25.498,36.271,0,1,1.06706824041565
"1750",1430,160,0,0.273772864136845,0,0.975531920325011,4,2,0.072507246164605,1.36771621392109,5,0.174066320760176,1,0,0,5,0.810870293527842,1,0.0448129104916006,0,1,0.956435375846922,0,1.645,0,0,1.09744243046931
"1751",1431,160,0,0.273772864136845,0,0.465976878069341,1,2,0.072507246164605,1.36771621392109,5,0.174066320760176,1,0,0,3,0.942781348247081,1,0.291078341659158,1,1,1.82738222805041,1.645,2.086,0,1,0.949402879274045
"1761",1432,161,1,0.951604766305536,1,0.501793589442968,3,0,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,0,3,0.245966328773648,1,0.947014024015516,0,1,0.909665786428377,0,0.379,0,0,1.16707207435331
"1762",1433,161,1,0.951604766305536,1,0.632524746702984,3,0,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,0,3,0.892111297929659,1,0.456060933647677,0,0,1.21026940290902,0.379,1.148,0,0,1.16554734439016
"1763",1434,161,1,0.951604766305536,1,0.7531569567509,1,0,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,5,0.0115701730828732,1,0.965945379342884,0,0,1.82102677480462,1.148,1.933,0,0,1.05335939224263
"1764",1435,161,1,0.951604766305536,0,0.206635809037834,5,1,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,3,0.161488364683464,1,0.430337078636512,1,0,2.44333771715456,1.933,2.682,0,0,1.24290289695886
"1765",1436,161,1,0.951604766305536,0,0.276538333855569,4,1,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,2,0.44143303274177,1,0.68003799719736,1,1,3.03791001557438,2.682,3.205,0,0,1.18145964854111
"1766",1437,161,1,0.951604766305536,1,0.321149148279801,4,2,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,1,0.770899534923956,2,0.966480824863538,1,1,3.45273537771223,3.205,9.405,0,0,1.11216054029882
"1767",1438,161,1,0.951604766305536,1,0.375327756395563,5,2,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,5,0.910563356010243,2,0.381039739353582,2,1,8.37285600452901,9.405,12.269,0,0,1.16854895545256
"1768",1439,161,1,0.951604766305536,1,0.568913515657187,5,2,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,5,0.896197367459536,2,0.467976245097816,2,1,10.6450439650047,12.269,14.333,0,0,1.16628899926724
"1769",1440,161,1,0.951604766305536,0,0.458077904535457,4,2,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,2,0.43380108429119,2,0.944145884132013,2,1,12.2831509572544,14.333,17.258,0,0,1.12180081950392
"1770",1441,161,1,0.951604766305536,1,0.661696063354611,3,2,0.609902519732714,1.18055385979824,1,0.199361694976687,0,1,1,1,0.422416039742529,2,0.558515968732536,2,0,14.6045035563311,17.258,23.677,0,1,1.05432324486037
"1772",1442,162,0,0.183388671139255,1,0.438010842073709,2,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,0,4,0.0804436439648271,0,0.606727408012375,0,0,0.705470895860344,0,1.281,0,0,0.987532154014769
"1773",1443,162,0,0.183388671139255,0,0.832107219612226,4,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,0,3,0.874131367076188,1,0.860328265465796,0,1,1.9723044948724,1.281,1.8,0,0,1.0980246739051
"1774",1444,162,0,0.183388671139255,1,0.851658447179943,2,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,0,3,0.577005990082398,1,0.244174657855183,1,1,2.4858037828234,1.8,3.925,0,0,0.983455687824924
"1775",1445,162,0,0.183388671139255,1,0.377182301133871,1,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,1,5,0.992369500221685,1,0.568642931990325,1,1,4.58825615518987,3.925,5.262,0,0,0.939941221210867
"1776",1446,162,0,0.183388671139255,0,0.216433488763869,5,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,1,4,0.215050394879654,1,0.326407571090385,1,0,5.91050237764501,5.262,8.107,0,0,1.16145038014851
"1777",1447,162,0,0.183388671139255,1,0.866519185714424,5,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,1,1,0.858753968263045,1,0.710908537032083,1,0,8.7246324082585,8.107,10.411,0,0,1.14244270628184
"1778",1448,162,0,0.183388671139255,0,0.387952436693013,4,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,1,4,0.444606402656063,1,0.162955075968057,1,0,11.004401893021,10.411,15.16,0,0,1.10291244962146
"1779",1449,162,0,0.183388671139255,0,0.539545104838908,2,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,1,2,0.628782690735534,1,0.77266741800122,2,0,15.7015868457639,15.16,15.9,0,0,0.99644477051038
"1780",1450,162,0,0.183388671139255,0,0.811972705414519,4,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,1,1,0.74297593627125,1,0.281875021290034,2,0,16.4335116705355,15.9,17.491,0,0,1.09824577809734
"1781",1451,162,0,0.183388671139255,1,0.94245789363049,4,2,0.728668179595843,1.4953511194326,1,0.357217234792188,0,1,1,1,0.00509746000170708,1,0.904538379516453,2,1,18.0075184147097,17.491,18.89,0,1,1.08590018626919
"1783",1452,163,0,0.428073500515893,0,0.524773419601843,5,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,0,5,0.629233094863594,0,0.663218785077333,0,0,0.573264764621854,0,0.37,0,0,1.22022223355647
"1784",1453,163,0,0.428073500515893,0,0.904143283609301,5,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,0,3,0.24260981567204,0,0.861502304207534,0,1,0.863336709372189,0.37,2.469,0,0,1.21560184784538
"1785",1454,163,0,0.428073500515893,0,0.315563924610615,4,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,0,1,0.61522031086497,0,0.708106736186892,0,0,2.50974843617471,2.469,4.568,0,0,1.16314215313176
"1786",1455,163,0,0.428073500515893,1,0.992774871876463,1,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,0,3,0.420375156914815,1,0.602434034226462,0,1,4.15697268569159,4.568,6.263,0,0,0.984474764821342
"1787",1456,163,0,0.428073500515893,0,0.812746554380283,3,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,0,5,0.547003786545247,1,0.152982910862193,0,1,5.48664120729608,6.263,6.665,0,0,1.10092778967272
"1788",1457,163,0,0.428073500515893,0,0.708158665336668,2,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,0,5,0.413660328835249,1,0.490764609770849,0,1,5.80195709222587,6.665,7.764,0,0,1.04833076163591
"1789",1458,163,0,0.428073500515893,0,0.170884880237281,2,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,0,3,0.307347107678652,1,0.171138247009367,1,0,6.66419654110037,7.764,10.236,0,0,1.05397832585498
"1790",1459,163,0,0.428073500515893,0,0.806834147544578,5,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,1,2,0.0534293961245567,1,0.93026392813772,2,1,8.60342299895235,10.236,11.117,0,0,1.21678531521905
"1791",1460,163,0,0.428073500515893,1,0.622637464199215,5,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,1,1,0.236712328856811,1,0.802431062562391,2,1,9.29457990670604,11.117,14.823,0,0,1.20689912104094
"1792",1461,163,0,0.428073500515893,1,0.394195644184947,3,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,1,2,0.718794893240556,1,0.172032001428306,2,0,12.2019601242513,14.823,20.101,0,0,1.09454502929384
"1793",1462,163,0,0.428073500515893,1,0.193459086352959,3,1,0.509967396967113,1.69890632620081,1,0.796597760403529,0,2,1,5,0.74132705363445,1,0.143835382070392,2,0,16.3417849610049,20.101,32.311,0,1,1.09674438802954
"1794",1463,164,0,0.822941220365465,1,0.87888159789145,4,1,0.0978986301925033,1.56587160937488,3,0.0132576322648674,0,1,0,4,0.505233702482656,0,0.932689362205565,0,0,0.0028664821293205,0,0.507,0,0,1.14963051129708
"1795",1464,164,0,0.822941220365465,0,0.707445597741753,3,1,0.0978986301925033,1.56587160937488,3,0.0132576322648674,0,1,0,2,0.0543888981919736,0,0.017913869349286,0,1,0.162095838679698,0.507,1.171,0,0,1.10644807949933
"1796",1465,164,0,0.822941220365465,1,0.155427478253841,3,1,0.0978986301925033,1.56587160937488,3,0.0132576322648674,0,1,0,2,0.243880714522675,1,0.0669646628666669,0,0,0.370584105576065,1.171,2.014,0,0,1.10150247855497
"1797",1466,164,0,0.822941220365465,1,0.783647217554972,5,1,0.0978986301925033,1.56587160937488,3,0.0132576322648674,0,1,0,5,0.88229310978204,1,0.781857831170782,1,1,0.635421764479439,2.014,2.646,0,0,1.20972485359557
"1798",1467,164,0,0.822941220365465,1,0.943416446680203,1,1,0.0978986301925033,1.56587160937488,3,0.0132576322648674,0,1,1,2,0.512564744567499,1,0.981153676984832,1,1,0.833845798625828,2.646,6.529,0,0,0.988857787175914
"1799",1468,164,0,0.822941220365465,0,0.879861324327067,1,1,0.0978986301925033,1.56587160937488,3,0.0132576322648674,0,1,1,2,0.177319473354146,1,0.230006713187322,1,1,2.05343357072489,6.529,7.337,0,0,0.999430960924564
"1800",1469,164,0,0.822941220365465,1,0.0158128642942756,3,1,0.0978986301925033,1.56587160937488,3,0.0132576322648674,0,1,1,1,0.080520152579993,1,0.555160755990073,1,0,2.30712242104664,7.337,7.536,1,0,1.1030414110255
"1805",1470,165,0,0.898176608374342,1,0.661371777299792,4,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,0,1,0.883656484540552,0,0.283959941240028,0,1,0.539960764348507,0,0.449,0,0,1.0967684115672
"1806",1471,165,0,0.898176608374342,0,0.0817231726832688,3,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,0,2,0.518307781079784,0,0.331336359260604,0,0,0.569954465386811,0.449,2.482,0,0,1.05988936958047
"1807",1472,165,0,0.898176608374342,0,0.637723668012768,5,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,0,5,0.864696845179424,0,0.965670711826533,0,1,0.705615689163256,2.482,2.994,0,0,1.16486421829298
"1808",1473,165,0,0.898176608374342,1,0.0145890456624329,3,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,5,0.92095528007485,0,0.398404170526192,0,0,0.739766088894283,2.994,5.812,0,0,1.0500479981276
"1809",1474,165,0,0.898176608374342,0,0.0808110609650612,3,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,3,0.340528509113938,0,0.791479691164568,0,1,0.927844619241142,5.812,9.287,0,0,1.0598990369997
"1810",1475,165,0,0.898176608374342,0,0.578340639127418,5,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,3,0.539582455530763,1,0.76908792858012,1,0,1.15973440093452,9.287,15.751,0,0,1.16555615537447
"1811",1476,165,0,0.898176608374342,1,0.0100544614251703,2,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,3,0.831493997946382,1,0.552013177424669,1,0,1.59112619611587,15.751,16.739,0,0,0.998881847068868
"1812",1477,165,0,0.898176608374342,0,0.972108567599207,4,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,2,0.358180921757594,1,0.831051250454038,1,0,1.6571102401594,16.739,23.958,0,0,1.10435414552831
"1813",1478,165,0,0.898176608374342,0,0.521632114192471,2,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,5,0.882842090213671,1,0.695030012866482,1,0,2.13884295596567,23.958,24.789,0,0,1.00377254313611
"1814",1479,165,0,0.898176608374342,0,0.79481899109669,4,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,3,0.185113575775176,1,0.489636457758024,2,0,2.19431909323078,24.789,30.425,0,0,1.10631378692268
"1815",1480,165,0,0.898176608374342,0,0.520013565663248,1,2,0.937043319921941,1.03582727140747,2,0.759250327944756,1,0,1,1,0.811997791752219,1,0.368444188730791,2,0,2.5704659077731,30.425,41.513,0,1,0.9548334328544
"1816",1481,166,0,0.600324328988791,1,0.00397385912947357,2,1,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,4,0.703068814473227,1,0.807996338233352,0,1,0.57943848031573,0,0.326,0,0,1.04703619835801
"1817",1482,166,0,0.600324328988791,0,0.112892745761201,3,1,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,5,0.49995392980054,1,0.0102644553408027,0,0,0.721575843955498,0.326,0.905,0,0,1.11057102038937
"1818",1483,166,0,0.600324328988791,0,0.967448217794299,4,1,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,3,0.188134199241176,1,0.678350979229435,0,0,0.974371512897553,0.905,1.316,0,0,1.15757669170029
"1819",1484,166,0,0.600324328988791,1,0.824763268232346,1,1,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,2,0.0547841899096966,2,0.660482761450112,1,0,1.15388390979504,1.316,1.922,0,0,0.98783026812081
"1820",1485,166,0,0.600324328988791,1,0.737675681011751,5,1,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,2,0.00465908134356141,2,0.676570031093433,1,1,1.41811542048429,1.922,2.414,0,0,1.20758981711198
"1821",1486,166,0,0.600324328988791,1,0.919303650036454,4,1,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,2,0.0682537574321032,2,0.987817209213972,1,0,1.632916247961,2.414,4.196,0,0,1.14661050897813
"1822",1487,166,0,0.600324328988791,0,0.384519000304863,4,1,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,4,0.0286997298244387,2,0.719444337068126,1,0,2.41045841950602,4.196,9.803,0,0,1.16434425032551
"1823",1488,166,0,0.600324328988791,0,0.680071763927117,4,2,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,4,0.42682049702853,2,0.660643929382786,2,1,4.8575833580923,9.803,11.227,0,0,1.1042899239486
"1824",1489,166,0,0.600324328988791,0,0.629127110354602,1,2,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,0,4,0.78939296817407,2,0.0422215966973454,2,0,5.47914420868447,11.227,24.887,0,0,0.950955483422507
"1825",1490,166,0,0.600324328988791,0,0.113400700967759,2,2,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,1,1,0.893985095433891,2,0.700515693286434,2,1,11.440067664439,24.887,30.184,0,0,1.00488111027579
"1826",1491,166,0,0.600324328988791,1,0.0874371707905084,4,2,0.0440292665734887,1.61606414918788,4,0.564387096092105,0,2,1,5,0.704071332234889,2,0.00809612008742988,2,0,13.7519446306372,30.184,50.597,1,0,1.0998005790343
"1827",1492,167,0,0.589712822809815,0,0.316377884941176,5,2,0.835825093789026,1.39476788742468,2,0.990859502460808,1,1,0,4,0.488097382243723,0,0.883604735136032,0,1,0.617258856538683,0,0.911,0,0,1.16501428573818
"1828",1493,167,0,0.589712822809815,0,0.726702288258821,2,2,0.835825093789026,1.39476788742468,2,0.990859502460808,1,1,0,2,0.606456901878119,0,0.500332606956363,0,0,0.830080967965709,0.911,1.772,0,0,0.998631043222879
"1829",1494,167,0,0.589712822809815,0,0.934774702880532,5,2,0.835825093789026,1.39476788742468,2,0.990859502460808,1,1,0,3,0.150639154948294,0,0.0800387552008033,0,1,1.03094363397746,1.772,2.349,0,0,1.15783210454469
"1830",1495,167,0,0.589712822809815,1,0.481750136008486,5,2,0.835825093789026,1.39476788742468,2,0.990859502460808,1,1,0,1,0.697264730231836,0,0.18285200279206,0,1,1.16585802877277,2.349,4.189,0,0,1.15151633597358
"1831",1496,167,0,0.589712822809815,1,0.03106909384951,5,2,0.835825093789026,1.39476788742468,2,0.990859502460808,1,1,0,3,0.381190771702677,0,0.875796268461272,0,0,1.59541278197198,4.189,4.925,0,0,1.15671771380518
"1832",1497,167,0,0.589712822809815,1,0.376689443131909,3,2,0.835825093789026,1.39476788742468,2,0.990859502460808,1,1,1,4,0.947451370069757,0,0.435926567530259,0,0,1.76722198080925,4.925,7.925,0,0,1.04303030770294
